  0.19215055E+01 -0.96081414E+01
  0.19287786E+01 -0.95997525E+01
  0.19360518E+01 -0.95913355E+01
  0.19433249E+01 -0.95828957E+01
  0.19505981E+01 -0.95744384E+01
  0.19578712E+01 -0.95659690E+01
  0.19651443E+01 -0.95574934E+01
  0.19724175E+01 -0.95490171E+01
  0.19796906E+01 -0.95405461E+01
  0.19869638E+01 -0.95320865E+01
  0.19942369E+01 -0.95236444E+01
  0.20015101E+01 -0.95152262E+01
  0.20087832E+01 -0.95068383E+01
  0.20160563E+01 -0.94984873E+01
  0.20233295E+01 -0.94901799E+01
  0.20306026E+01 -0.94819228E+01
  0.20378758E+01 -0.94737232E+01
  0.20451489E+01 -0.94655878E+01
  0.20524221E+01 -0.94575240E+01
  0.20596952E+01 -0.94495390E+01
  0.20669683E+01 -0.94416402E+01
  0.20742415E+01 -0.94338350E+01
  0.20815146E+01 -0.94261311E+01
  0.20887878E+01 -0.94185363E+01
  0.20960609E+01 -0.94110585E+01
  0.21033341E+01 -0.94037056E+01
  0.21106072E+01 -0.93964860E+01
  0.21178803E+01 -0.93894079E+01
  0.21251535E+01 -0.93824800E+01
  0.21324266E+01 -0.93757108E+01
  0.21396998E+01 -0.93691092E+01
  0.21469729E+01 -0.93626844E+01
  0.21542461E+01 -0.93564454E+01
  0.21615192E+01 -0.93504017E+01
  0.21687924E+01 -0.93445628E+01
  0.21760655E+01 -0.93389383E+01
  0.21833386E+01 -0.93335381E+01
  0.21906118E+01 -0.93283719E+01
  0.21978849E+01 -0.93234498E+01
  0.22051581E+01 -0.93187818E+01
  0.22124312E+01 -0.93143781E+01
  0.22197044E+01 -0.93102487E+01
  0.22269775E+01 -0.93064036E+01
  0.22342506E+01 -0.93028531E+01
  0.22415238E+01 -0.92996070E+01
  0.22487969E+01 -0.92966751E+01
  0.22560701E+01 -0.92940674E+01
  0.22633432E+01 -0.92917933E+01
  0.22706164E+01 -0.92898623E+01
  0.22778895E+01 -0.92882835E+01
  0.22851312E+01 -0.92870673E+01
  0.22923728E+01 -0.92883429E+01
  0.22996145E+01 -0.92900373E+01
  0.23068561E+01 -0.92921574E+01
  0.23140978E+01 -0.92947100E+01
  0.23213394E+01 -0.92977015E+01
  0.23285811E+01 -0.93011377E+01
  0.23358228E+01 -0.93050243E+01
  0.23430644E+01 -0.93093663E+01
  0.23503061E+01 -0.93141686E+01
  0.23575477E+01 -0.93194355E+01
  0.23647894E+01 -0.93251708E+01
  0.23720310E+01 -0.93313780E+01
  0.23792727E+01 -0.93380603E+01
  0.23865144E+01 -0.93452202E+01
  0.23937560E+01 -0.93528599E+01
  0.24009977E+01 -0.93609811E+01
  0.24082393E+01 -0.93695853E+01
  0.24154810E+01 -0.93786733E+01
  0.24227227E+01 -0.93882456E+01
  0.24299643E+01 -0.93983021E+01
  0.24372060E+01 -0.94088424E+01
  0.24444476E+01 -0.94198658E+01
  0.24516893E+01 -0.94313708E+01
  0.24589309E+01 -0.94433557E+01
  0.24661726E+01 -0.94558184E+01
  0.24734143E+01 -0.94687563E+01
  0.24806559E+01 -0.94821663E+01
  0.24878976E+01 -0.94960449E+01
  0.24951392E+01 -0.95103882E+01
  0.25023809E+01 -0.95251920E+01
  0.25096225E+01 -0.95404514E+01
  0.25168642E+01 -0.95561615E+01
  0.25241059E+01 -0.95723165E+01
  0.25313475E+01 -0.95889107E+01
  0.25385892E+01 -0.96059376E+01
  0.25458308E+01 -0.96233907E+01
  0.25530725E+01 -0.96412630E+01
  0.25603141E+01 -0.96595470E+01
  0.25675558E+01 -0.96782352E+01
  0.25747975E+01 -0.96973195E+01
  0.25820391E+01 -0.97167916E+01
  0.25892808E+01 -0.97366432E+01
  0.25965224E+01 -0.97568654E+01
  0.26037641E+01 -0.97774491E+01
  0.26110058E+01 -0.97983853E+01
  0.26182474E+01 -0.98196646E+01
  0.26254891E+01 -0.98412773E+01
  0.26327307E+01 -0.98632139E+01
  0.26399724E+01 -0.98854645E+01
  0.26472140E+01 -0.99080193E+01
  0.26544557E+01 -0.99308684E+01
  0.26616974E+01 -0.99540017E+01
  0.26689390E+01 -0.99774092E+01
  0.26761807E+01 -0.10001081E+02
  0.26834223E+01 -0.10025007E+02
  0.26906640E+01 -0.10049177E+02
  0.26979056E+01 -0.10073581E+02
  0.27051473E+01 -0.10098210E+02
  0.27123890E+01 -0.10123054E+02
  0.27196306E+01 -0.10148102E+02
  0.27268723E+01 -0.10173346E+02
  0.27341139E+01 -0.10198775E+02
  0.27413556E+01 -0.10224381E+02
  0.27485973E+01 -0.10250155E+02
  0.27558389E+01 -0.10276086E+02
  0.27630806E+01 -0.10302167E+02
  0.27703222E+01 -0.10328388E+02
  0.27775639E+01 -0.10354740E+02
  0.27848055E+01 -0.10381216E+02
  0.27920472E+01 -0.10407807E+02
  0.27992889E+01 -0.10434504E+02
  0.28065305E+01 -0.10461299E+02
  0.28137722E+01 -0.10488185E+02
  0.28210138E+01 -0.10515153E+02
  0.28282555E+01 -0.10542196E+02
  0.28354971E+01 -0.10569306E+02
  0.28427388E+01 -0.10596476E+02
  0.28499805E+01 -0.10623699E+02
  0.28572221E+01 -0.10650966E+02
  0.28644638E+01 -0.10678272E+02
  0.28717054E+01 -0.10705609E+02
  0.28789471E+01 -0.10732970E+02
  0.28861887E+01 -0.10760349E+02
  0.28934304E+01 -0.10787738E+02
  0.29006721E+01 -0.10815132E+02
  0.29079137E+01 -0.10842524E+02
  0.29151554E+01 -0.10869907E+02
  0.29223970E+01 -0.10897275E+02
  0.29296387E+01 -0.10924623E+02
  0.29368804E+01 -0.10951944E+02
  0.29441220E+01 -0.10979233E+02
  0.29513637E+01 -0.11006484E+02
  0.29586053E+01 -0.11033691E+02
  0.29658470E+01 -0.11060849E+02
  0.29730886E+01 -0.11087953E+02
  0.29803303E+01 -0.11114997E+02
  0.29875720E+01 -0.11141977E+02
  0.29948136E+01 -0.11168888E+02
  0.30020553E+01 -0.11195725E+02
  0.30092969E+01 -0.11222484E+02
  0.30165386E+01 -0.11249160E+02
  0.30237802E+01 -0.11275749E+02
  0.30310219E+01 -0.11302248E+02
  0.30382636E+01 -0.11328652E+02
  0.30455052E+01 -0.11354957E+02
  0.30527469E+01 -0.11381160E+02
  0.30599885E+01 -0.11407258E+02
  0.30672302E+01 -0.11433247E+02
  0.30744718E+01 -0.11459124E+02
  0.30817135E+01 -0.11484887E+02
  0.30889552E+01 -0.11510531E+02
  0.30961968E+01 -0.11536055E+02
  0.31034385E+01 -0.11561455E+02
  0.31106801E+01 -0.11586729E+02
  0.31179218E+01 -0.11611875E+02
  0.31251635E+01 -0.11636890E+02
  0.31324051E+01 -0.11661771E+02
  0.31396468E+01 -0.11686516E+02
  0.31468884E+01 -0.11711123E+02
  0.31541301E+01 -0.11735590E+02
  0.31613717E+01 -0.11759914E+02
  0.31686134E+01 -0.11784092E+02
  0.31758551E+01 -0.11808123E+02
  0.31830967E+01 -0.11832004E+02
  0.31903384E+01 -0.11855734E+02
  0.31975800E+01 -0.11879308E+02
  0.32048217E+01 -0.11902727E+02
  0.32120633E+01 -0.11925986E+02
  0.32193050E+01 -0.11949083E+02
  0.32265467E+01 -0.11972016E+02
  0.32337883E+01 -0.11994783E+02
  0.32410300E+01 -0.12017382E+02
  0.32482716E+01 -0.12039808E+02
  0.32555133E+01 -0.12062061E+02
  0.32627549E+01 -0.12084137E+02
  0.32699966E+01 -0.12106035E+02
  0.32772383E+01 -0.12127750E+02
  0.32844799E+01 -0.12149282E+02
  0.32917216E+01 -0.12170627E+02
  0.32989632E+01 -0.12191783E+02
  0.33062049E+01 -0.12212747E+02
  0.33134466E+01 -0.12233517E+02
  0.33206882E+01 -0.12254091E+02
  0.33279299E+01 -0.12274467E+02
  0.33351715E+01 -0.12294641E+02
  0.33424132E+01 -0.12314613E+02
  0.33496548E+01 -0.12334380E+02
  0.33568965E+01 -0.12353939E+02
  0.33641382E+01 -0.12373290E+02
  0.33713798E+01 -0.12392431E+02
  0.33786215E+01 -0.12411359E+02
  0.33858631E+01 -0.12430074E+02
  0.33931048E+01 -0.12448574E+02
  0.34003464E+01 -0.12466858E+02
  0.34075881E+01 -0.12484925E+02
  0.34148298E+01 -0.12502773E+02
  0.34220714E+01 -0.12520403E+02
  0.34293131E+01 -0.12537814E+02
  0.34365547E+01 -0.12555004E+02
  0.34437964E+01 -0.12571974E+02
  0.34510380E+01 -0.12588722E+02
  0.34582797E+01 -0.12605250E+02
  0.34655214E+01 -0.12621556E+02
  0.34727630E+01 -0.12637640E+02
  0.34800047E+01 -0.12653503E+02
  0.34872463E+01 -0.12669144E+02
  0.34944880E+01 -0.12684564E+02
  0.35017297E+01 -0.12699762E+02
  0.35089713E+01 -0.12714739E+02
  0.35162130E+01 -0.12729493E+02
  0.35234546E+01 -0.12744027E+02
  0.35306963E+01 -0.12758339E+02
  0.35379379E+01 -0.12772429E+02
  0.35451796E+01 -0.12786297E+02
  0.35524213E+01 -0.12799943E+02
  0.35596629E+01 -0.12813367E+02
  0.35669046E+01 -0.12826569E+02
  0.35741462E+01 -0.12839547E+02
  0.35813879E+01 -0.12852301E+02
  0.35886295E+01 -0.12864831E+02
  0.35958712E+01 -0.12877136E+02
  0.36031129E+01 -0.12889215E+02
  0.36103545E+01 -0.12901067E+02
  0.36175962E+01 -0.12912691E+02
  0.36248378E+01 -0.12924086E+02
  0.36320795E+01 -0.12935250E+02
  0.36393211E+01 -0.12946183E+02
  0.36465628E+01 -0.12956884E+02
  0.36538045E+01 -0.12967350E+02
  0.36610461E+01 -0.12977580E+02
  0.36682878E+01 -0.12987574E+02
  0.36755294E+01 -0.12997329E+02
  0.36827711E+01 -0.13006845E+02
  0.36900128E+01 -0.13016119E+02
  0.36972544E+01 -0.13025151E+02
  0.37044961E+01 -0.13033939E+02
  0.37117377E+01 -0.13042482E+02
  0.37189794E+01 -0.13050778E+02
  0.37262210E+01 -0.13058827E+02
  0.37334627E+01 -0.13066627E+02
  0.37407044E+01 -0.13074178E+02
  0.37479460E+01 -0.13081479E+02
  0.37551877E+01 -0.13088529E+02
  0.37624293E+01 -0.13095327E+02
  0.37696710E+01 -0.13101872E+02
  0.37769126E+01 -0.13108166E+02
  0.37841543E+01 -0.13114206E+02
  0.37913960E+01 -0.13119994E+02
  0.37986376E+01 -0.13125529E+02
  0.38058793E+01 -0.13130811E+02
  0.38131209E+01 -0.13135841E+02
  0.38203626E+01 -0.13140619E+02
  0.38276042E+01 -0.13145145E+02
  0.38348459E+01 -0.13149420E+02
  0.38420876E+01 -0.13153444E+02
  0.38493292E+01 -0.13157219E+02
  0.38565709E+01 -0.13160745E+02
  0.38638125E+01 -0.13164022E+02
  0.38710542E+01 -0.13167053E+02
  0.38782959E+01 -0.13169837E+02
  0.38855375E+01 -0.13172375E+02
  0.38927792E+01 -0.13174668E+02
  0.39000208E+01 -0.13176718E+02
  0.39072625E+01 -0.13178524E+02
  0.39145041E+01 -0.13180088E+02
  0.39217458E+01 -0.13181411E+02
  0.39289875E+01 -0.13182492E+02
  0.39362291E+01 -0.13183332E+02
  0.39434708E+01 -0.13183932E+02
  0.39507124E+01 -0.13184292E+02
  0.39579682E+01 -0.13184412E+02
  0.39652240E+01 -0.13184369E+02
  0.39724798E+01 -0.13184242E+02
  0.39797355E+01 -0.13184031E+02
  0.39869913E+01 -0.13183735E+02
  0.39942471E+01 -0.13183354E+02
  0.40015029E+01 -0.13182890E+02
  0.40087587E+01 -0.13182342E+02
  0.40160144E+01 -0.13181710E+02
  0.40232702E+01 -0.13180995E+02
  0.40305260E+01 -0.13180197E+02
  0.40377818E+01 -0.13179316E+02
  0.40450376E+01 -0.13178354E+02
  0.40522933E+01 -0.13177310E+02
  0.40595491E+01 -0.13176185E+02
  0.40668049E+01 -0.13174980E+02
  0.40740607E+01 -0.13173695E+02
  0.40813165E+01 -0.13172331E+02
  0.40885722E+01 -0.13170888E+02
  0.40958280E+01 -0.13169368E+02
  0.41030838E+01 -0.13167771E+02
  0.41103396E+01 -0.13166098E+02
  0.41175954E+01 -0.13164350E+02
  0.41248511E+01 -0.13162527E+02
  0.41321069E+01 -0.13160631E+02
  0.41393627E+01 -0.13158662E+02
  0.41466185E+01 -0.13156623E+02
  0.41538743E+01 -0.13154512E+02
  0.41611300E+01 -0.13152333E+02
  0.41683858E+01 -0.13150085E+02
  0.41756416E+01 -0.13147770E+02
  0.41828974E+01 -0.13145389E+02
  0.41901532E+01 -0.13142944E+02
  0.41974089E+01 -0.13140435E+02
  0.42046647E+01 -0.13137864E+02
  0.42119205E+01 -0.13135232E+02
  0.42191763E+01 -0.13132540E+02
  0.42264320E+01 -0.13129791E+02
  0.42336878E+01 -0.13126984E+02
  0.42409436E+01 -0.13124123E+02
  0.42481994E+01 -0.13121207E+02
  0.42554552E+01 -0.13118239E+02
  0.42627109E+01 -0.13115220E+02
  0.42699667E+01 -0.13112152E+02
  0.42772225E+01 -0.13109036E+02
  0.42844783E+01 -0.13105874E+02
  0.42917341E+01 -0.13102667E+02
  0.42989898E+01 -0.13099418E+02
  0.43062456E+01 -0.13096126E+02
  0.43135014E+01 -0.13092796E+02
  0.43207572E+01 -0.13089427E+02
  0.43280130E+01 -0.13086022E+02
  0.43352687E+01 -0.13082582E+02
  0.43425245E+01 -0.13079110E+02
  0.43497803E+01 -0.13075607E+02
  0.43570361E+01 -0.13072076E+02
  0.43642919E+01 -0.13068516E+02
  0.43715476E+01 -0.13064932E+02
  0.43788034E+01 -0.13061325E+02
  0.43860592E+01 -0.13057696E+02
  0.43933150E+01 -0.13054047E+02
  0.44005708E+01 -0.13050382E+02
  0.44078265E+01 -0.13046701E+02
  0.44150823E+01 -0.13043007E+02
  0.44223381E+01 -0.13039302E+02
  0.44295817E+01 -0.13035588E+02
  0.44368253E+01 -0.13035465E+02
  0.44440689E+01 -0.13035096E+02
  0.44513125E+01 -0.13034481E+02
  0.44585561E+01 -0.13033620E+02
  0.44657997E+01 -0.13032513E+02
  0.44730434E+01 -0.13031161E+02
  0.44802870E+01 -0.13029564E+02
  0.44875306E+01 -0.13027721E+02
  0.44947742E+01 -0.13025634E+02
  0.45020178E+01 -0.13023303E+02
  0.45092614E+01 -0.13020727E+02
  0.45165050E+01 -0.13017908E+02
  0.45237486E+01 -0.13014846E+02
  0.45309922E+01 -0.13011540E+02
  0.45382358E+01 -0.13007993E+02
  0.45454794E+01 -0.13004204E+02
  0.45527230E+01 -0.13000173E+02
  0.45599667E+01 -0.12995901E+02
  0.45672103E+01 -0.12991389E+02
  0.45744539E+01 -0.12986636E+02
  0.45816975E+01 -0.12981644E+02
  0.45889411E+01 -0.12976412E+02
  0.45961847E+01 -0.12970941E+02
  0.46034283E+01 -0.12965232E+02
  0.46106719E+01 -0.12959284E+02
  0.46179155E+01 -0.12953098E+02
  0.46251591E+01 -0.12946675E+02
  0.46324027E+01 -0.12940014E+02
  0.46396463E+01 -0.12933115E+02
  0.46468899E+01 -0.12925979E+02
  0.46541336E+01 -0.12918607E+02
  0.46613772E+01 -0.12910997E+02
  0.46686208E+01 -0.12903151E+02
  0.46758644E+01 -0.12895068E+02
  0.46831080E+01 -0.12886749E+02
  0.46903516E+01 -0.12878194E+02
  0.46975952E+01 -0.12869402E+02
  0.47048388E+01 -0.12860374E+02
  0.47120824E+01 -0.12851109E+02
  0.47193260E+01 -0.12841609E+02
  0.47265696E+01 -0.12831873E+02
  0.47338132E+01 -0.12821900E+02
  0.47410569E+01 -0.12811692E+02
  0.47483005E+01 -0.12801249E+02
  0.47555441E+01 -0.12790570E+02
  0.47627877E+01 -0.12779656E+02
  0.47700313E+01 -0.12768508E+02
  0.47772749E+01 -0.12757125E+02
  0.47845185E+01 -0.12745508E+02
  0.47917621E+01 -0.12733658E+02
  0.47990057E+01 -0.12721575E+02
  0.48062493E+01 -0.12709259E+02
  0.48134929E+01 -0.12696712E+02
  0.48207365E+01 -0.12683933E+02
  0.48279802E+01 -0.12670924E+02
  0.48352238E+01 -0.12657686E+02
  0.48424674E+01 -0.12644220E+02
  0.48497110E+01 -0.12630526E+02
  0.48569546E+01 -0.12616605E+02
  0.48641982E+01 -0.12602459E+02
  0.48714418E+01 -0.12588089E+02
  0.48786854E+01 -0.12573495E+02
  0.48859290E+01 -0.12558680E+02
  0.48931726E+01 -0.12543644E+02
  0.49004162E+01 -0.12528389E+02
  0.49076598E+01 -0.12512917E+02
  0.49149035E+01 -0.12497228E+02
  0.49221471E+01 -0.12481325E+02
  0.49293907E+01 -0.12465208E+02
  0.49366343E+01 -0.12448879E+02
  0.49438779E+01 -0.12432340E+02
  0.49511215E+01 -0.12415592E+02
  0.49583651E+01 -0.12398637E+02
  0.49656087E+01 -0.12381477E+02
  0.49728523E+01 -0.12364112E+02
  0.49800959E+01 -0.12346545E+02
  0.49873395E+01 -0.12328776E+02
  0.49945831E+01 -0.12310809E+02
  0.50018268E+01 -0.12292644E+02
  0.50090704E+01 -0.12274282E+02
  0.50163140E+01 -0.12255726E+02
  0.50235576E+01 -0.12236977E+02
  0.50308012E+01 -0.12218036E+02
  0.50380448E+01 -0.12198906E+02
  0.50452884E+01 -0.12179586E+02
  0.50525320E+01 -0.12160080E+02
  0.50597756E+01 -0.12140389E+02
  0.50670192E+01 -0.12120514E+02
